UNITED TECHNOLOGIES CORPORATION	8196	8
NATIONAL MENTAL HEALTH ASSOCIATION	3454	8
3M COMPANY	0	8
NATIONAL MILK PRODUCERS FEDERATION	3458	8
NATIONAL MINING ASSOCIATION	3459	8
CALIFORNIA CATTLEMENS ASSOCIATION	859	8
NATIONAL RIFLE ASSOCIATION	3515	8
NATIONAL PUBLIC RADIO	3503	8
OPEN SOCIETY INSTITUTE	3899	8
MAINE	7416	8
SCHOOL BOARDS ASSOCIATION	4410	8
LIFE LEGAL DEFENSE FOUNDATION	2686	8
ONCOLOGY NURSING SOCIETY	3894	8
INDIANA UNIVERSITY	2249	8
COUNCIL ON STATE TAXATION	1436	8
RURAL EDUCATION ASSOCIATION	6808	8
CALIFORNIA AIR RESOURCES BOARD	7270	8
TIME WARNER	4777	8
THOMSON REUTERS	4774	8
NATIONAL MULTIPLE SCLEROSIS SOCIETY	3464	8
THOMAS MORE LAW CENTER	4771	8
PHARMACEUTICAL MANUFACTURERS ASSOCIATION	7001	8
THE SENIORS COALITION	10093	8
FEDERAL LAW ENFORCEMENT OFFICERS ASSOCIATION	10842	8
NATIONAL CRIME PREVENTION COUNCIL	10844	8
GRANT THORNTON	1994	8
GRASSROOTS INTERNATIONAL	1999	8
EDISON ELECTRIC INSTITUTE	1629	8
RETIRED OFFICERS ASSOCIATION	9946	8
PENSION BENEFIT GUARANTY CORPORATION	9944	8
MONTANA STOCKGROWERS ASSOCIATION	3013	8
NATIONAL TAXPAYERS UNION	3535	8
MENNONITE CENTRAL COMMITTEE	2860	8
MENTAL HEALTH AMERICA	2862	8
KRAFT FOODS	2575	8
BIOTECHNOLOGY INDUSTRY ORGANIZATION	747	8
COUNTRY MUSIC ASSOCIATION	1438	8
MINNESOTA FARM BUREAU	2944	8
CLEAN WATER ACTION	1199	8
INTERNATIONAL COMMUNITY CORRECTIONS ASSOCIATION	2343	8
NATIONAL DISABILITY RIGHTS NETWORK	3342	8
NATIONAL DEFENSE INDUSTRIAL ASSOCIATION	3340	8
INTERNATIONAL CRISIS GROUP	2349	8
NATIONAL DISTRICT ATTORNEYS ASSOCIATION	3344	8
NATIONAL DOWN SYNDROME CONGRESS	3345	8
60 PLUS ASSOCIATION	1	8
EPILEPSY FOUNDATION	1697	8
ENVIRONMENTAL TECHNOLOGY COUNCIL	1694	8
ENVIRONMENTAL DEFENSE FUND	1690	8
UNITED STATES BORDER PATROL	4881	8
UNISYS	9797	8
NATIONAL WILDERNESS INSTITUTE	10936	8
EXXON MOBIL	1751	8
EXXON	1750	8
RICE UNIVERSITY	4312	8
CONGRESSIONAL COALITION	9112	8
NISQUALLY INDIAN TRIBE	6979	8
SIERRA CLUB	4469	8
FREEDOM ALLIANCE	1884	8
FREE SPEECH COALITION	1882	8
SHELL OIL	4461	8
HONEYWELL	2121	8
NATIONAL ASIAN PACIFIC AMERICAN LEGAL CONSORTIUM	3119	8
CARTER CENTER	946	8
SYMANTEC CORP	4665	8
NATIONAL APARTMENT ASSOCIATION	3115	8
KAUFFMAN FOUNDATION	2538	8
DOW CHEMICAL	1576	8
BANK ONE	682	8
CALIFORNIA MEDICAL ASSOCIATION	875	8
WILDLIFE SOCIETY	5176	8
WILDERNESS SOCIETY	5175	8
PUBLIC ADVOCATES INC	4188	8
FINANCIAL SERVICES ROUNDTABLE	1818	8
CONGRESSIONAL HISPANIC CAUCUS	9363	8
AMAZON	133	8
TRANS WORLD AIRLINES	7224	8
NATIONAL INDIAN GAMING ASSOCIATION	3411	8
NATIONAL CABLE TELEVISION ASSOCIATION	8540	8
FLORIDA CATTLEMENS ASSOCIATION	1834	8
SENIOR EXECUTIVES ASSOCIATION	10834	8
NORTHEASTERN UNIVERSITY	3793	8
HURLEY MEDICAL CENTER	2154	8
AMERICAN UROLOGICAL ASSOCIATION	10665	8
AMERICAN FARM BUREAU FEDERATION 	12210	8
CONSUMER ALERT	1375	8
CONSUMER ACTION	1374	8
CONSUMER BANKERS ASSOCIATION	1377	8
HUMANE SOCIETY	2153	8
CONSUMER ELECTRONICS ASSOCIATION	1379	8
CONSUMER DATA INDUSTRY ASSOCIATION	1378	8
GREENLINING INSTITUTE	2012	8
ORTHODOX UNION	9066	8
NATIONAL MEDICAL ASSOCIATION	3452	8
AIR FORCE SERGEANTS ASSOCIATION	8330	8
FREE CONGRESS FOUNDATION	10449	8
GEORGIA CATTLEMENS ASSOCIATION	1952	8
AMERICAN OPTOMETRIC ASSOCIATION	7445	8
AIR FORCE ASSOCIATION	10114	8
UNITED AUTOMOBILE WORKERS	6711	8
NATIONAL AUTOMOBILE DEALERS ASSOCIATION	3249	8
NATIONAL AUDUBON SOCIETY	3248	8
ENVIRONMENTAL ACTION	7318	8
NATURAL GAS SUPPLY ASSOCIATION	3568	8
SEMICONDUCTOR INDUSTRY ASSOCIATION	4437	8
PRIVACY RIGHTS CLEARINGHOUSE	4137	8
GENERAL MOTORS	1936	8
NATURE CONSERVANCY	11901	8
BURLINGTON COAT FACTORY	829	8
SIMON WIESENTHAL CENTER	4481	8
AMERICAN PUBLIC POWER ASSOCIATION	370	8
AMERICAN SHEEP INDUSTRY ASSOCIATION	375	8
AMERICAN SEED TRADE ASSOCIATION	374	8
NATIVE AMERICAN RIGHTS FUND	6856	8
JUDSON MEMORIAL CHURCH	10550	8
FAMILY RESEARCH COUNCIL	1770	8
BAXTER INTERNATIONAL	702	8
DARTMOUTH COLLEGE	1482	8
AMERICAN SOCIOLOGICAL ASSOCIATION	391	8
AMERICAN STAFFING ASSOCIATION	394	8
EDUCATION LAW CENTER	7130	8
DADE COUNTY BAR ASSOCIATION	7135	8
PEOPLE FOR THE AMERICAN WAY	4044	8
INTERFAITH WORKER JUSTICE	2308	8
PENSION RIGHTS CENTER	4042	8
WYETH	5255	8
UNITED AIRLINES	4847	8
ERISA INDUSTRY COMMITTEE	1719	8
TEVA PHARMACEUTICALS	4721	8
INTERFAITH ALLIANCE	2306	8
DEMOS	1513	8
ELECTRIC POWER SUPPLY ASSOCIATION	1650	8
ELECTRONIC INDUSTRIES ALLIANCE	1656	8
ELECTRONIC PRIVACY INFORMATION CENTER	1657	8
ELECTRONIC ARTS	1654	8
ELECTRONIC FRONTIER FOUNDATION	1655	8
NEW MEXICO FEDERAL LANDS COUNCIL	3664	8
REAL ESTATE ROUNDTABLE	4252	8
HUMAN RIGHTS CAMPAIGN	2141	8
NOKIA	3745	8
NATIONAL FIRE PROTECTION ASSOCIATION	8203	8
CHIRON	1134	8
AMERICAN CLINICAL LABORATORY ASSOCIATION	244	8
AMERICAN CIVIL LIBERTIES UNION	241	8
LEGAL SERVICES CORPORATION	7623	8
CONSUMER SPECIALTY PRODUCTS ASSOCIATION	1385	8
AMERICAN AIRLINES	149	8
FEDERAL NATIONAL MORTGAGE ASSOCIATION	10806	8
MAJOR COUNTY SHERIFFS ASSOCIATION	1439	8
NATIONAL GEOGRAPHIC SOCIETY	3390	8
NATIONAL HEALTH COUNCIL	3392	8
NATIONAL HISPANIC MEDIA COALITION	3396	8
NATIONAL HISPANIC MEDICAL ASSOCIATION	3398	8
STEEL MANUFACTURERS ASSOCIATION	12004	8
BAYER CORPORATION	11509	8
ALUMINUM ASSOCIATION	12003	8
AMERICAN PSYCHIATRIC NURSES ASSOCIATION	12000	8
MONTANA WILDLIFE FEDERATION	3015	8
LATINO POLICE OFFICERS ASSOCIATION	8729	8
ELECTRICITY CONSUMERS RESOURCE COUNCIL	9867	8
CONGRESSIONAL ASIAN PACIFIC AMERICAN CAUCUS	10900	8
FEDERALIST SOCIETY	10902	8
NATIONAL LABOR RELATIONS BOARD	6238	8
ASIAN PACIFIC AMERICAN LABOR ALLIANCE	517	8
ASIAN LAW CAUCUS	516	8
CHICAGO POLICE DEPARTMENT	8500	8
NATIONAL VICTIM CENTER	10308	8
CONGRESSIONAL SPORTSMENS FOUNDATION	1340	8
EMPLOYMENT LAWYERS ASSOCIATION	10306	8
APPLESEED	452	8
APPLIED MATERIALS	453	8
JAPANESE AMERICAN CITIZENS LEAGUE	2450	8
WORKING WOMEN	8291	8
AIRLINE PASSENGERS ASSOCIATION	6534	8
FRANKLIN PIERCE LAW CENTER	1872	8
EMPIRE JUSTICE CENTER	1665	8
SECURITIES INDUSTRIES ASSOCIATION	4432	8
AMERICAN WATERWAYS OPERATORS	413	8
SENIOR CITIZENS LEAGUE	4438	8
BLUE SHIELD ASSOCIATION	766	8
HUMAN RESOURCE MANAGEMENT	11623	8
FEDERAL ELECTION COMMISSION	7498	8
MICHELIN	2881	8
HARVARD UNIVERSITY	2054	8
HAWAII CONGRESSIONAL DELEGATION	2057	8
TROUT UNLIMITED	4821	8
SAN JOSE MERCURY NEWS	8615	8
DETROIT FREE PRESS	8614	8
ROCKEFELLER FOUNDATION	11627	8
SHEET METAL WORKERS INTERNATIONAL ASSOCIATION	4460	8
MATTHEW SHEPARD FOUNDATION	12132	8
COLGATE-PALMOLIVE	8597	8
DELTA AIR LINES	1508	8
FREE PRESS	1880	8
AMERICAN HOSPITAL ASSOCIATION	311	8
COMMON GOOD	1297	8
AMERICAN ATHEISTS	191	8
OHIO SCHOOL BOARDS ASSOCIATION	3874	8
NATIONAL SCHOOL BOARDS ASSOCIATION	3526	8
NATIONAL SECURITY ARCHIVE	3527	8
AMERICAN AUTOMOBILE ASSOCIATION	193	8
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION	3520	8
GANNETT	1911	8
CALIFORNIA BUILDING INDUSTRY ASSOCIATION	9235	8
NATIONAL COALITION AGAINST DOMESTIC VIOLENCE	3284	8
NATIONAL 4-H COUNCIL	12130	8
NATIONAL SENIOR CITIZENS LAW CENTER	3528	8
NATIONAL SHERIFFS ASSOCIATION	3529	8
ABBOTT LABORATORIES	11	8
OKLAHOMA EDUCATION ASSOCIATION	3884	8
INTERSTATE COMMERCE COMMISSION	6400	8
HOME	2113	8
HOUGHTON MIFFLIN	2127	8
DRUG POLICY ALLIANCE	1598	8
HOFFMANN-LA ROCHE INC	8187	8
NATIONAL SPINAL CORD INJURY ASSOCIATION	3532	8
NATIONAL LEASED HOUSING ASSOCIATION	3442	8
AIR FRANCE	7765	8
NATIONAL BAPTIST CONVENTION	6215	8
THE WILDLIFE SOCIETY	12222	8
LOMA LINDA UNIVERSITY	2698	8
LOG CABIN REPUBLICANS	2697	8
LOCKHEED MARTIN	2696	8
BRITISH AIRWAYS	7769	8
EDUCATION ASSISTANCE	1632	8
CALIFORNIA NURSES ASSOCIATION	883	8
LORILLARD TOBACCO	2704	8
GLOBAL EXCHANGE	1971	8
PATHFINDER INTERNATIONAL	10570	8
CHARLESTON GAZETTE	6623	8
BIRMINGHAM NEWS	6621	8
GIRLS	1968	8
EASTER SEALS	1618	8
EASTMAN KODAK	1619	8
EAGLE FORUM	1615	8
TOURETTE SYNDROME ASSOCIATION	10081	8
PROPERTY CASUALTY INSURERS ASSOCIATION	4169	8
PEABODY ENERGY	4007	8
AMERICAN INSURANCE ASSOCIATION	323	8
PAIN RELIEF NETWORK	3973	8
JEWISH PEACE FELLOWSHIP	8922	8
AMERICAN INTELLECTUAL PROPERTY LAW ASSOCIATION	324	8
WARRANT OFFICERS ASSOCIATION	9955	8
AMERICAN ISLAMIC CONGRESS	328	8
NAVAL ENLISTED RESERVE ASSOCIATION	9950	8
RETIRED ENLISTED ASSOCIATION	9952	8
BOND MARKET ASSOCIATION	775	8
AMERICAN FOREST RESOURCE COUNCIL	290	8
AMERICAN CANCER SOCIETY	205	8
AMERICAN MEDICAL STUDENT ASSOCIATION	351	8
AMERICAN CHEMISTRY COUNCIL	209	8
NEW AMERICA FOUNDATION	3625	8
BOSE	778	8
NATIONAL EMPLOYMENT LAW PROJECT	3355	8
NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION	3353	8
TEXACO	6864	8
FERTILIZER INSTITUTE	12019	8
STANFORD UNIVERSITY	7663	8
NATIONAL EMPLOYMENT LAWYERS ASSOCIATION	3358	8
REPORTERS WITHOUT BORDERS	4287	8
INDIANA COAL COUNCIL	2239	8
TOYOTA	11798	8
TENNESSEE CLEAN WATER NETWORK	4710	8
AMERICAN MUSLIM COUNCIL	11239	8
AMALGAMATED TRANSIT UNION	6131	8
INDEPENDENT WOMENS FORUM	2235	8
WHITE MOUNTAIN APACHE TRIBE	8768	8
AMERICAN OCCUPATIONAL THERAPY ASSOCIATION	359	8
ENVIRONMENT AMERICA	1687	8
KAPPA ALPHA PSI FRATERNITY	2535	8
PRINCETON UNIVERSITY	4121	8
FEDERAL TRADE COMMISSION	1788	8
FEDERALLY EMPLOYED WOMEN	7812	8
CHRISTIAN LEGAL SOCIETY	1144	8
NATIONAL PRESS CLUB	3499	8
AUTISM SPEAKS	666	8
NATIONAL LAWYERS GUILD	3495	8
NATIONAL PEST MANAGEMENT ASSOCIATION	3492	8
NEW YORK STATE HEALTH FACILITIES ASSOCIATION	3718	8
SOUTHERN CALIFORNIA EDISON	4573	8
NEW MEXICO CATTLE GROWERS ASSOCIATION	3658	8
HEWLETT PACKARD	2093	8
NATURAL RESOURCES DEFENSE COUNCIL	3572	8
KANSAS LIVESTOCK ASSOCIATION	2527	8
DISCIPLES JUSTICE ACTION NETWORK	1543	8
BARCLAYS	695	8
TAX EXECUTIVES INSTITUTE	4677	8
UNITED TECHNOLOGIES	4903	8
SYRACUSE UNIVERSITY	4670	8
PUBLIC CAMPAIGN	4192	8
CUBAN AMERICAN NATIONAL COUNCIL	1468	8
CRUTCHFIELD	1464	8
HEINZ	11701	8
CRUISE LINES INTERNATIONAL ASSOCIATION	1463	8
JEWISH RECONSTRUCTIONIST FEDERATION	2465	8
REUTERS GROUP	10356	8
COMMUNITY LEGAL SERVICES	1314	8
COMMUNITY CATALYST	1310	8
CONSERVATION FOUNDATION	9278	8
CHESAPEAKE BAY FOUNDATION	9279	8
JEWISH WOMEN INTERNATIONAL	2468	8
NATIONAL REHABILITATION ASSOCIATION	9208	8
INDIANA MANUFACTURERS ASSOCIATION	6914	8
UNITED STATES NUCLEAR REGULATORY COMMISSION	8539	8
NATIONAL IMMIGRATION LAW CENTER	3407	8
QWEST COMMUNICATIONS	4238	8
NEW YORK UNIVERSITY	3727	8
QUANTUM DOT	4234	8
QUALCOMM	4232	8
UNITED NEGRO COLLEGE FUND	4871	8
UNITED PARCEL SERVICE	4873	8
AMERICAN VETERINARY MEDICAL ASSOCIATION	7448	8
FLEET RESERVE ASSOCIATION	1827	8
UNITED SPINAL ASSOCIATION	4878	8
SAVE OUR WILD SALMON	4402	8
HEADWATERS	2069	8
CONSUMERS UNION	1388	8
HUMAN RIGHTS ADVOCATES	2140	8
REFUGEES INTERNATIONAL	10750	8
MARYLAND NETWORK AGAINST DOMESTIC VIOLENCE	2793	8
CAMPAIGN LEGAL CENTER	926	8
AMERICAN INDIAN HIGHER EDUCATION CONSORTIUM	318	8
NUCLEAR ENERGY INSTITUTE	3823	8
AMERICAN HUMANIST ASSOCIATION	313	8
ORGANIC TRADE ASSOCIATION	3942	8
OCEAN CONSERVANCY	3828	8
MOTHERS AGAINST DRUNK DRIVING	8441	8
GENENTECH	1928	8
NATIONAL HOUSING LAW PROJECT	8044	8
CALIFORNIA PUBLIC UTILITIES COMMISSION	8182	8
NATIONAL GRANGE	10436	8
WASHINGTON POST COMPANY	5099	8
BUSINESS SOFTWARE ALLIANCE	836	8
PUBLIC EDUCATION NETWORK	4198	8
RENSSELAER POLYTECHNIC INSTITUTE	4284	8
NAVIGATORS	3575	8
NAVAJO NATION	3574	8
REPUBLICAN NATIONAL COMMITTEE	4288	8
PUBLIC JUSTICE CENTER	4212	8
AIR NEW ZEALAND	7766	8
WASHINGTON LEGAL FOUNDATION	5096	8
AMERICAN PSYCHOANALYTIC ASSOCIATION	7367	8
AMERICAN POSTAL WORKERS UNION	9524	8
ALLIANCE DEFENSE FUND	12225	8
AMERICAN PSYCHIATRIC ASSOCIATION	367	8
AMERICAN PLANNING ASSOCIATION	364	8
AMERICAN PETROLEUM INSTITUTE	362	8
AMERICAN PHARMACEUTICAL ASSOCIATION	363	8
AMERICAN PAIN FOUNDATION	361	8
YAHOO INC	5274	8
LIFE ISSUES INSTITUTE	10499	8
DEMOCRACY 21	1509	8
LET FREEDOM RING	2667	8
VIRGINIA MANUFACTURERS ASSOCIATION	10631	8
HARD HATTED WOMEN	10543	8
AMERICAN NURSES ASSOCIATION	358	8
NATIONAL CONSUMERS LEAGUE	3311	8
NATIONAL CONSUMER LAW CENTER	3310	8
PUBLIC BROADCASTING SERVICE	4191	8
NATIONAL COTTON COUNCIL	3315	8
NATIONAL CORN GROWERS ASSOCIATION	3314	8
PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION	4057	8
PFIZER	4055	8
EDUCATIONAL TESTING SERVICE	1641	8
WORLD WILDLIFE FUND	5248	8
BOSTON UNIVERSITY	783	8
ETHIOPIAN COMMUNITY DEVELOPMENT COUNCIL	1727	8
WORLD SHIPPING COUNCIL	5247	8
SOUTHERN BAPTIST CONVENTION	1725	8
HURT	10980	8
OWENS CORNING	11512	8
CREDIT SUISSE	11433	8
NORTHERN ILLINOIS UNIVERSITY	9966	8
OHIO UNIVERSITY	9967	8
MIAMI UNIVERSITY	9961	8
MICHIGAN STATE UNIVERSITY	9962	8
LIMITS	10860	8
OHIO STATE UNIVERSITY	9968	8
PURDUE UNIVERSITY	9969	8
NEVADA CATTLEMENS ASSOCIATION	3611	8
AMERICAN COUNSELING ASSOCIATION	11096	8
INTEL CORP	2292	8
NORTH AMERICAN SECURITIES ADMINISTRATORS ASSOCIATION	3752	8
INTELLECTUAL VENTURES	2297	8
PENNSYLVANIA PUBLIC UTILITY COMMISSION	4034	8
RAYTHEON	4247	8
AIR LINE PILOTS ASSOCIATION	61	8
STOP CHILD PREDATORS	4630	8
MONSANTO	3001	8
ALABAMA APPLESEED	66	8
AMERICAN AMBULANCE ASSOCIATION	8694	8
AMERICAN CONSERVATIVE UNION	256	8
MASSACHUSETTS BANKERS ASSOCIATION	2804	8
ILLINOIS POLICY INSTITUTE	2200	8
UTAH CATTLEMENS ASSOCIATION	4981	8
MIAMI HERALD	7092	8
MINNEAPOLIS STAR	7093	8
NATIONAL BLACK POLICE ASSOCIATION	3257	8
IMMIGRANT LEGAL RESOURCE CENTER	2209	8
NATIONAL FARMERS UNION	3366	8
NATIONAL FAIR HOUSING ALLIANCE	3362	8
PRUDENTIAL	6689	8
NATIONAL RURAL TELECOMMUNICATIONS COOPERATIVE	10913	8
BETTY FORD CENTER	736	8
INVESTMENT COMPANY INSTITUTE	2402	8
AMERICAN TORT REFORM ASSOCIATION	402	8
JOHN HOPKINS UNIVERSITY	9105	8
FARM SANCTUARY	10649	8
VICTIM RIGHTS LAW CENTER	5021	8
NATIONAL WRITERS UNION	3558	8
CONNECTICUT EDUCATION ASSOCIATION	1351	8
AMERICAN HUMANE ASSOCIATION	10645	8
VIDEO SOFTWARE DEALERS ASSOCIATION	5024	8
SENIORS COALITION	4440	8
SENTENCING PROJECT	4441	8
FORTUNE SOCIETY	1863	8
SERVICE EMPLOYEES INTERNATIONAL UNION	4443	8
UNITED INVENTORS ASSOCIATION	4863	8
HARBORVIEW MEDICAL CENTER	2042	8
SAN DIEGO MILITARY ADVISORY COUNCIL	4371	8
COLUMBIA UNIVERSITY	1273	8
BOSTON COLLEGE	781	8
CATHOLIC MEDICAL ASSOCIATION	964	8
WESTERN GROWERS ASSOCIATION	11143	8
SOJOURNERS	4525	8
AMERICAN THORACIC SOCIETY	401	8
MICHIGAN CATTLEMENS ASSOCIATION	2891	8
SHELL	6292	8
CHEVRON	1107	8
CARGILL	7997	8
NATIONAL BEER WHOLESALERS ASSOCIATION	8063	8
DENVER POST	1515	8
HISPANIC AMERICAN POLICE COMMAND OFFICERS ASSOCIATION	2101	8
KAISER FOUNDATION	2517	8
DEMOCRATIC NATIONAL COMMITTEE	1511	8
JUVENILE LAW CENTER	2512	8
LUNG CANCER ALLIANCE	2734	8
ADAPT	30	8
PLOWSHARES	4084	8
LUCENT TECHNOLOGIES	2733	8
LEGAL ACTION CENTER	2636	8
FEDERAL LABOR RELATIONS AUTHORITY	10162	8
WASHINGTON HUMANE SOCIETY	10655	8
LEARNING CENTER	2632	8
NATIONAL SHOOTING SPORTS FOUNDATION	3530	8
CATHOLIC COMMUNITY SERVICES	8564	8
MISSISSIPPI	9182	8
ADVOCACY INSTITUTE	35	8
NATIONAL TREASURY EMPLOYEES UNION	3537	8
NATIONAL URBAN LEAGUE	3539	8
NEW ENGLAND FUEL INSTITUTE	10364	8
POLICE FOUNDATION	10361	8
VISA INC	5051	8
NATIONAL LAWYERS ASSOCIATION	3438	8
FINANCIAL MARKETS ASSOCIATION	1815	8
