JOHN MCHUGH	342	5
MICHAEL MCNULTY	348	5
BARRETT	1703	5
KELLY	270	5
LIPINSKI	313	5
HALL	3022	5
TONY HALL	214	5
JERRY COSTELLO	103	5
WILLIAM COYNE	106	5
BRIAN BILBRAY	32	5
MICHAEL CAPUANO	641	5
ROMERO-BARCELO	437	5
ROBERT MATSUI	331	5
RALPH HALL	1904	5
JAMES CLYBURN	90	5
BOUCHER	48	5
HORN	238	5
HOLDEN	235	5
HOOLEY	237	5
EARL HILLIARD	230	5
HINOJOSA	232	5
BACA	1697	5
SHOWS	1028	5
JULIAN DIXON	133	5
JOHN DINGELL	132	5
DICKS	131	5
STABENOW	494	5
BECERRA	25	5
BENTSEN	27	5
HOWARD BERMAN	29	5
JOHN PETERSON	402	5
RICHARD NEAL	373	5
PASCRELL	394	5
WILLIAM CLAY	86	5
EVA CLAYTON	87	5
CHRISTENSEN	84	5
BECERRA	1710	5
HOWARD BERMAN	1715	5
WENDELL FORD	172	5
BRIAN BILBRAY	2280	5
DORIS MATSUI	2576	5
MARTINEZ	2574	5
JOHN LAFALCE	293	5
THOMAS	511	5
THOMAS	512	5
KAREN THURMAN	517	5
SANDLIN	451	5
SAWYER	455	5
SAXTON	456	5
FRANKS	1872	5
FRANKS	177	5
HAROLD FORD	171	5
MICHAEL FORBES	170	5
GEJDENSON	185	5
BALDACCI	14	5
BARRETT	19	5
BARRETT	18	5
JOHN MCHUGH	2029	5
MATTHEW MARTINEZ	885	5
STABENOW	1610	5
MATTHEW MARTINEZ	329	5
RALPH HALL	213	5
WEYGAND	547	5
DEFAZIO	122	5
DEGETTE	123	5
JOHN DINGELL	1829	5
RAHALL	418	5
HOLDEN	1925	5
MORELLA	365	5
PATSY MINK	360	5
MOAKLEY	361	5
SOLOMON ORTIZ	386	5
BAIRD	576	5
BACA	574	5
THOMAS	2198	5
COOK	101	5
MICHAEL FORBES	731	5
STUPAK	502	5
STRICKLAND	500	5
WILLIAM CLAY	1212	5
PELOSI	400	5
KIND	281	5
FOLEY	169	5
FAZIO	165	5
PETERSON	401	5
KOLBE	1979	5
KOLBE	289	5
KLINK	285	5
KLECZKA	284	5
PETERS	3766	5
CROWLEY	673	5
LIPINSKI	2558	5
NYDIA VELAZQUEZ	530	5
MELVIN WATT	539	5
DANNER	116	5
REYES	425	5
LEVIN	306	5
LEVIN	307	5
KELLY	4185	5
HASTINGS	221	5
ALCEE HASTINGS	220	5
CLEMENT	89	5
ETHERIDGE	155	5
SHAYS	468	5
BORSKI	46	5
DAVID BONIOR	44	5
FORBES	1299	5
BLAGOJEVICH	36	5
LYNN RIVERS	428	5
SMITH	479	6
SMITH	3285	6
SMITH	485	6
SMITH	484	6
SMITH	483	6
GORDON SMITH	482	6
SMITH	481	6
SMITH	480	6
SMITH	478	6
YOUNG	4472	7
C YOUNG	559	7
YOUNG	560	7
TERRY	1065	8
PAUL	396	8
BARR	17	8
PAUL	4304	8
HILL	228	8
HILL	784	8
STEVEN KING	1972	8
KING	282	8
RILEY	427	8
AMASH	3923	9
AYOTTE	3927	9
AMODEI	3924	9
JAMES JEFFORDS	1383	9
BOREN	2297	9
PORTER	2100	9
SCALISE	3258	9
GARAMENDI	3556	9
FEINSTEIN	167	9
MARCIA FUDGE	3553	9
FRANKEN	3550	9
ISSA	1943	9
SALI	3252	9
HERRERA BEUTLER	4146	9
HECK	4141	9
HAYWORTH	4140	9
HELLER	4143	9
DAVID MCINTOSH	344	9
MCINTYRE	345	9
MCKEON	346	9
SPECTER	3853	9
CARNEY	3998	9
PENCE	1520	9
SEAN DUFFY	4065	9
CANSECO	3990	9
COOPER	1792	9
COX	1796	9
WALBERG	3333	9
NELSON	1494	9
TIMOTHY WALZ	3336	9
DIAZ-BALART	129	9
KELLER	1396	9
EDWIN PERLMUTTER	3203	9
REGULA	423	9
BEAUPREZ	1709	9
BURR	2314	9
CASEY	2895	9
BARCIA	16	9
LARGENT	298	9
LATHAM	299	9
MARY LANDRIEU	296	9
LAHOOD	294	9
KYL	291	9
GOSS	199	9
POLIS	3774	9
PORTMAN	4321	9
BIGGERT	598	9
GORDON	197	9
ACEVEDO-VILA	1123	9
BENJAMIN GILMAN	191	9
PAUL GILLMOR	190	9
AKIN	1127	9
KEMPTHORNE	271	9
BARBARA KENNELLY	275	9
KERREY	276	9
KERRY	277	9
BACHMANN	2820	9
FALLIN	2981	9
HARE	3024	9
JAMES TRAFICANT	524	9
ROBERT UNDERWOOD	527	9
DENT	2385	9
DEMINT	2384	9
ROBERT TORRICELLI	522	9
CHARLES SCHUMER	1015	9
KERNS	1401	9
UPTON	528	9
BARROW	2265	9
KAY HAGAN	3581	9
HART	1339	9
ROYCE	443	9
ROUKEMA	441	9
KIRK	4193	9
RYUN	445	9
CRAMER	108	9
CRANE	109	9
COOKSEY	102	9
ROSS	4357	9
CRAIG	107	9
COVERDELL	104	9
COX	105	9
BILIRAKIS	33	9
JOSEPH BIDEN	31	9
BERRY	30	9
TIPTON	4426	9
BINGAMAN	34	9
ROS-LEHTINEN	438	9
DOUGLAS LAMBORN	3095	9
ROHRABACHER	436	9
JAMES ROGAN	434	9
ROGERS	435	9
SHERMAN	2160	9
ROBERTS	430	9
JOHN SHIMKUS	2162	9
JOSEPH MCDADE	338	9
MCCRERY	337	9
MCCONNELL	336	9
MASCARA	330	9
MCCAIN	332	9
GARDNER	4101	9
GIBSON	4105	9
SARBANES	3256	9
HARRIS	1907	9
SPACE	3293	9
REED	422	9
CASSIDY	3458	9
DJOU	3514	9
MARY KILROY	3637	9
WARNER	3892	9
TOOMEY	4428	9
CHU	3466	9
KAUFMAN	3632	9
MCINNIS	343	9
FRANK LOBIONDO	315	9
CONRAD	99	9
GARY CONDIT	98	9
ISAKSON	811	9
COATS	91	9
COBURN	93	9
COBLE	92	9
COLLINS	95	9
COCHRAN	94	9
COMBEST	97	9
SUSAN COLLINS	96	9
LATOURETTE	1991	9
LATHAM	1990	9
FARENTHOLD	4079	9
ELLMERS	4072	9
BOOZMAN	3965	9
